# These data are from NREL and reV. Link here https://www.nrel.gov/gis/solar-supply-curves.html,,,,,,,
sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
338,0.154377893,3.620128393,2393.009578,74.78154932,48.731,-115.601,110.7942101
339,0.156300426,3.648861408,2581.554291,80.67357158,48.751,-115.439,116.0736025
340,0.157232836,3.687827587,1534.520953,47.95377979,48.77,-115.277,121.5481359
341,0.158053011,3.698376656,4164.480844,130.1400264,48.79,-115.114,127.3405322
342,0.14797008,3.521113157,3748.817447,117.1505452,48.81,-114.951,133.3300692
343,0.148797959,3.484164476,203.4616219,6.358175684,48.829,-114.789,9.957345497
344,0.148566365,3.474001408,52.38432158,1.637010049,48.848,-114.626,13.36504636
345,0.168232813,3.806402206,445.0230492,13.90697029,48.96,-113.646,51.17155732
346,0.169442624,3.827612877,2607.095869,81.4717459,48.978,-113.483,148.7700535
347,0.168137044,3.779018641,1739.250225,54.35156953,48.996,-113.319,151.2965955
348,0.167831033,3.775165796,994.1796984,31.06811558,49.014,-113.155,154.1752213
349,0.16921562,3.794213295,306.3951246,9.574847644,49.031,-112.991,35.98117525
350,0.136611983,3.270865202,1234.294833,38.57171353,47.291,-124.278,96.93756575
351,0.135755256,3.247135162,3999.342094,124.9794404,47.32,-124.123,89.25878891
352,0.130237833,3.188412905,2795.751956,87.36724863,47.348,-123.969,81.65079243
353,0.130003005,3.163475513,167.2902809,5.227821277,47.376,-123.814,36.69004259
354,0.143000007,3.422525883,13.24252804,0.413829001,47.46,-123.348,6.664868354
355,0.14095974,3.394501686,1840.472888,57.51477773,47.488,-123.193,43.40103616
356,0.139281854,3.398000956,2612.873447,81.65229521,47.516,-123.037,35.73140333
357,0.138268888,3.382280111,3760.147069,117.5045959,47.543,-122.882,28.13473514
358,0.139919221,3.380328655,2538.415463,79.3254832,47.57,-122.726,20.50554139
359,0.140942052,3.421578646,104.5690541,3.267782941,47.597,-122.57,2.757002402
360,0.142000005,3.459000111,10.34726353,0.323351985,47.624,-122.414,2.906695794
361,0.136507943,3.329188585,49.0536,1.532925,47.651,-122.257,2.973678587
362,0.129363701,3.197434902,678.5156109,21.20361284,47.678,-122.101,2.345775383
363,0.127345949,3.159506321,3380.001919,105.62506,47.704,-121.944,17.95995178
364,0.127540141,3.118722439,4042.397644,126.3249264,47.731,-121.787,25.60977767
365,0.128159717,3.092086315,820.9019039,25.6531845,47.757,-121.63,13.93335489
366,0.126226708,3.108534098,51.04944316,1.595295099,47.783,-121.473,0.892561254
367,0.183956295,4.149318218,27.26783921,0.852119975,47.961,-120.37,5.973077764
368,0.180164695,4.114999294,595.6390055,18.61371892,47.985,-120.212,16.50840602
369,0.186342403,4.206843376,890.2639125,27.82074727,48.01,-120.053,10.08021915
370,0.174815238,4.053051472,2769.051572,86.53286162,48.035,-119.895,61.56469687
371,0.174440518,4.043824196,3301.78275,103.1807109,48.059,-119.736,62.53783434
372,0.175873995,4.033186436,4039.8912,126.2466,48.083,-119.578,64.42398395
373,0.175084576,4.009801865,4055.005294,126.7189154,48.107,-119.419,67.14479808
374,0.174182221,3.999010324,4016.4336,125.51355,48.131,-119.26,70.60574259
375,0.172572911,3.959881306,4024.276931,125.7586541,48.154,-119.101,74.6295684
376,0.171356991,3.937908649,3968.139375,124.0043555,48.178,-118.941,72.29097793
377,0.168771848,3.873011351,4118.477906,128.7024346,48.201,-118.782,68.11424665
378,0.167250097,3.860445499,4129.125863,129.0351832,48.225,-118.622,64.61777126
379,0.165442511,3.832442284,4080.253753,127.5079298,48.248,-118.463,61.85532279
380,0.160846263,3.806911945,3842.598488,120.0812027,48.27,-118.303,59.86377037
381,0.161137119,3.841263056,3095.260088,96.72687773,48.293,-118.143,58.89443715
382,0.162176684,3.822613955,3611.734313,112.8666973,48.316,-117.983,58.9272993
383,0.156624079,3.741286516,2810.111738,87.8159918,48.338,-117.823,59.88072083
384,0.156010494,3.725027561,964.6076109,30.14398784,48.36,-117.662,14.26769945
385,0.157000035,3.675999641,3.3696,0.1053,48.382,-117.502,2.281821596
386,0.151348084,3.628466845,1565.028844,48.90715137,48.404,-117.341,68.0990412
387,0.151605591,3.630717278,142.4148486,4.45046402,48.426,-117.181,11.68985331
388,0.150479957,3.590427399,852.0811453,26.62753579,48.448,-117.02,58.05434356
389,0.148863882,3.571108341,2175.722016,67.99131299,48.469,-116.859,75.44980104
390,0.151125744,3.55641675,2031.376219,63.48050684,48.49,-116.698,77.14770462
391,0.151404724,3.588346481,1883.214942,58.85046694,48.512,-116.537,79.6361935
392,0.154024616,3.660587072,1766.634553,55.20732979,48.532,-116.375,82.63090444
393,0.159999967,3.755001068,18.4032,0.5751,48.553,-116.214,8.602792172
394,0.153384537,3.638097048,1551.586641,48.48708252,48.574,-116.053,90.42954117
395,0.152198002,3.600633144,1911.965513,59.74892227,48.594,-115.891,94.97569755
396,0.155281395,3.641499519,2314.417556,72.32554863,48.615,-115.729,99.97910308
397,0.154893219,3.630233049,3567.686006,111.4901877,48.635,-115.567,105.2463139
398,0.15811184,3.675805092,2503.076175,78.22113047,48.655,-115.405,110.7999361
399,0.159459472,3.707560301,1548.040866,48.37627705,48.675,-115.243,116.5981377
400,0.160302386,3.729525566,4211.494256,131.6091955,48.694,-115.081,122.5466342
401,0.150907904,3.576308489,4032.576647,126.0180202,48.714,-114.919,128.7673982
402,0.148432955,3.493698597,1289.595178,40.29984932,48.733,-114.756,134.9091347
403,0.149759069,3.506619215,1492.287047,46.63397021,48.752,-114.593,134.2149333
404,0.150890455,3.564430475,62.52162979,1.953800931,48.79,-114.268,24.73492631
405,0.170259163,3.848241568,181.6214432,5.675670099,48.864,-113.616,34.59341005
406,0.170020238,3.835386038,3896.584481,121.768265,48.882,-113.452,141.5264839
407,0.170083672,3.803193569,3938.007375,123.0627305,48.9,-113.289,144.1775436
408,0.168676585,3.785560608,4013.113359,125.4097925,48.917,-113.125,147.1237079
409,0.169729844,3.807732105,4146.733491,129.5854216,48.935,-112.962,150.4759236
410,0.170004189,3.818173885,3649.9896,114.062175,48.952,-112.798,154.08515
411,0.169927835,3.818361282,2996.657775,93.64555547,48.969,-112.634,157.9939828
412,0.169066727,3.801998377,2110.774444,65.96170137,48.986,-112.47,162.1801301
413,0.170117646,3.82279563,1513.20188,47.28755874,49.003,-112.306,166.6225288
414,0.169311911,3.81585598,658.5079781,20.57837432,49.02,-112.142,171.3012076
415,0.168804169,3.808879852,118.283335,3.696354218,49.036,-111.978,5.236912654
416,0.152999997,3.583453894,87.19747295,2.72492103,47.4,-68.317,3.978992235
417,0.152400121,3.578800678,155.0016,4.8438,47.372,-68.162,8.147524715
418,0.139285535,3.314242125,1170.754509,36.58607842,47.198,-124.23,24.85282212
419,0.135367438,3.252595663,3711.041578,115.9700493,47.226,-124.076,89.39469233
420,0.130636543,3.183641434,3500.659519,109.39561,47.255,-123.922,81.76082638
421,0.131548762,3.199334621,3556.021753,111.1256798,47.283,-123.767,74.11541046
422,0.135163262,3.271241188,3142.984022,98.21825068,47.311,-123.612,66.47663434
423,0.136487991,3.30090332,1383.845512,43.24517227,47.339,-123.457,60.66332877
424,0.14127329,3.419992208,1700.165447,53.13017021,47.367,-123.302,10.14848496
425,0.142047554,3.452388525,2489.4216,77.794425,47.394,-123.147,13.0405585
426,0.141075775,3.447292805,3054.4128,95.4504,47.422,-122.992,36.19807282
427,0.137496904,3.361118317,3511.4472,109.732725,47.449,-122.836,28.50021685
428,0.137842134,3.353738785,3314.981447,103.5931702,47.477,-122.681,23.34802438
429,0.140813172,3.419058561,1178.781989,36.83693716,47.504,-122.525,13.17548875
430,0.136000022,3.327000141,16.26998313,0.508436973,47.557,-122.213,0.845404242
431,0.130147472,3.212668419,510.3673945,15.94898108,47.584,-122.057,4.660533764
432,0.127132863,3.155431271,3536.745019,110.5232818,47.61,-121.9,18.61913575
433,0.126585841,3.09984684,3698.825513,115.5882973,47.637,-121.744,26.03508207
434,0.128008842,3.098284245,774.6062906,24.20644658,47.663,-121.587,20.0863645
435,0.134436041,3.279847383,27.59961885,0.862488089,47.689,-121.43,2.83522015
436,0.134000018,3.282000065,17.44156824,0.545049007,47.715,-121.273,0.364731421
437,0.170588925,4.009755135,1085.454422,33.92045068,47.816,-120.644,58.71633682
438,0.17881313,4.141307354,770.2205836,24.06939324,47.841,-120.486,25.99774635
439,0.178426355,4.145472527,212.3573836,6.636168237,47.866,-120.328,16.65132333
440,0.177246585,4.091979027,2196.227672,68.63211475,47.891,-120.171,25.40227043
441,0.18144682,4.1553545,4151.984569,129.7495178,47.915,-120.012,17.78061615
442,0.177954674,4.105530739,3938.279484,123.0712339,47.94,-119.854,53.90628237
443,0.177454695,4.081430435,4048.843725,126.5263664,47.964,-119.696,2.740702752
444,0.176940456,4.049834728,3960.983025,123.7807195,47.988,-119.537,4.891631565
445,0.176110014,4.029565334,4064.800219,127.0250068,48.012,-119.379,60.21387453
446,0.176060483,4.027887344,4167.811716,130.2441161,48.036,-119.22,64.05504706
447,0.174884647,4.010984421,4030.077797,125.9399312,48.06,-119.061,68.55079784
448,0.17253156,3.963018179,4083.981019,127.6244068,48.083,-118.902,66.2257502
449,0.171070367,3.91208005,4161.313238,130.0410387,48.106,-118.743,61.63409502
450,0.169713542,3.882261992,4194.462741,131.0769606,48.13,-118.584,57.76474936
451,0.167248592,3.85878849,4179.473184,130.608537,48.153,-118.424,54.62154381
452,0.165440053,3.87727356,3629.279419,113.4149818,48.175,-118.265,52.38711997
453,0.165583611,3.886205435,3759.576525,117.4867664,48.198,-118.105,51.27203155
454,0.163717017,3.816512346,4033.476,126.046125,48.221,-117.945,51.30601126
455,0.157985494,3.756794691,3827.007759,119.5939925,48.243,-117.785,52.40775604
456,0.156332746,3.737854242,1479.868734,46.24589795,48.265,-117.625,12.74087626
457,0.154048875,3.678009748,291.8540109,9.120437842,48.287,-117.465,5.168767062
458,0.151750267,3.648300648,2409.131869,75.2853709,48.309,-117.305,61.6324176
459,0.1505519,3.608858347,3260.2824,101.883825,48.352,-116.984,66.84440545
460,0.149275318,3.581167459,3078.075178,96.18984932,48.374,-116.823,67.96775178
461,0.153110147,3.591794014,1682.889666,52.59030205,48.395,-116.662,69.85521955
462,0.151109889,3.604903221,2906.977106,90.84303457,48.416,-116.501,72.51774577
463,0.151959047,3.613198757,2923.519331,91.3599791,48.437,-116.34,75.87261579
464,0.150786981,3.548930645,302.6808,9.458775,48.458,-116.179,19.39806077
465,0.154922768,3.652045727,1444.386811,45.13708784,48.478,-116.018,84.23967178
466,0.150730178,3.594484091,2132.728734,66.64777295,48.499,-115.856,89.18292879
467,0.157078981,3.688944578,1962.957797,61.34243115,48.519,-115.695,94.41100342
468,0.154498279,3.651585102,3109.14045,97.16063906,48.539,-115.533,99.98226194
469,0.157723591,3.698484898,3699.123694,115.5976154,48.559,-115.372,105.7929179
470,0.154744744,3.657577753,867.3816656,27.10567705,48.579,-115.21,111.8581925
471,0.158215985,3.704809427,4094.266247,127.9458202,48.598,-115.048,118.0586073
472,0.154489756,3.637449265,4131.090619,129.0965818,48.618,-114.886,124.4787696
473,0.149985477,3.544638634,2327.066466,72.72082705,48.637,-114.724,127.317139
474,0.147960111,3.488249063,1777.254159,55.53919248,48.656,-114.561,126.580206
475,0.157087699,3.674206734,466.4744438,14.57732637,48.675,-114.399,26.73454795
476,0.150633976,3.561747551,1478.6712,46.208475,48.694,-114.236,126.5479313
477,0.170000002,3.851000071,0.2592,0.0081,48.767,-113.585,10.5923856
478,0.170467883,3.829896927,3034.931288,94.84160273,48.785,-113.422,134.2419724
479,0.171073973,3.827020407,4084.123528,127.6288603,48.803,-113.259,137.0367805
480,0.169816539,3.81116581,4063.125797,126.9726812,48.821,-113.096,140.2044447
481,0.171137169,3.839583158,4037.239463,126.1637332,48.838,-112.932,143.6605933
482,0.171621695,3.847023249,4100.411869,128.1378709,48.856,-112.769,147.5023121
483,0.171110496,3.841962337,4236.994575,132.4060805,48.873,-112.605,151.5886819
484,0.170442969,3.829823017,4012.403091,125.3875966,48.89,-112.442,155.9348472
485,0.169642136,3.824203014,3908.803331,122.1501041,48.907,-112.278,160.5566494
486,0.1692774,3.81663847,3906.146531,122.0670791,48.923,-112.114,165.3459522
487,0.169152766,3.820411444,4136.660888,129.2706527,48.94,-111.95,170.4187831
488,0.167041942,3.784882784,3516.66765,109.8958641,48.956,-111.786,173.5261446
489,0.166676134,3.764377117,2647.709775,82.74093047,48.972,-111.622,173.2650987
490,0.16697365,3.773878098,2068.003913,64.62512227,48.988,-111.457,173.3485264
491,0.165672436,3.752193689,1394.239331,43.5699791,49.004,-111.293,173.7898571
492,0.166451067,3.765631437,785.1349617,24.53546755,49.02,-111.129,174.5772793
493,0.169136062,3.817720413,169.5453082,5.298290881,49.035,-110.964,24.46474762
494,0.154591233,3.599199772,180.6701836,5.645943237,47.472,-69.295,38.83767854
495,0.154050454,3.58940196,1458.298181,45.57181816,47.445,-69.139,247.0202208
496,0.152252167,3.567488909,289.4123672,9.044136475,47.418,-68.984,24.13729851
497,0.153347552,3.588381529,259.2388863,8.101215198,47.335,-68.518,8.286932249
498,0.152488992,3.577549219,2231.779584,69.74311201,47.307,-68.363,243.7208969
499,0.152604744,3.576399803,3160.078313,98.75244727,47.278,-68.209,243.6957605
500,0.154737025,3.583730698,1544.570269,48.2678209,47.25,-68.054,244.0132844
501,0.152999982,3.556999445,46.53936475,1.454355148,47.222,-67.9,4.848522714
502,0.137957215,3.294743299,1525.397189,47.66866216,47.104,-124.183,97.74272657
503,0.133433163,3.233315468,3636.238838,113.6324637,47.133,-124.029,90.14968803
504,0.131435424,3.190747261,4073.107781,127.2846182,47.161,-123.875,82.60451959
505,0.131825715,3.199118137,4091.884088,127.8713777,47.189,-123.721,75.07828123
506,0.133684233,3.248186588,3919.129819,122.4728068,47.217,-123.566,67.53418613
507,0.134484068,3.287508488,3769.122881,117.78509,47.245,-123.411,60.02301334
508,0.139214441,3.398910761,3892.7952,121.64985,47.273,-123.257,52.598146
509,0.140537515,3.442914724,3091.986422,96.62457568,47.301,-123.102,5.759591877
510,0.139481738,3.418551445,3114.373556,97.32417363,47.328,-122.946,33.43681962
511,0.139492318,3.40256834,2536.191506,79.25598457,47.356,-122.791,21.26526144
512,0.139783591,3.403545141,2283.088022,71.34650068,47.383,-122.636,16.06209165
513,0.139938131,3.405360937,233.7906164,7.305956763,47.41,-122.48,7.773018874
514,0.133073807,3.26782465,409.3364109,12.79176284,47.463,-122.169,0.954352144
515,0.129388243,3.189507008,1830.488498,57.20276558,47.49,-122.013,2.896761124
516,0.127760932,3.148518801,2809.834313,87.80732227,47.516,-121.856,22.0200919
517,0.126648068,3.088740587,1279.5408,39.98565,47.542,-121.7,28.57900227
518,0.129584,3.109890461,337.7350055,10.55421892,47.569,-121.544,13.88822542
519,0.175000027,4.062744141,12.67228784,0.396008995,47.697,-120.759,15.79213822
520,0.176065236,4.084575653,2778.561731,86.8300541,47.722,-120.602,57.27144553
521,0.18006587,4.153740883,2772.519891,86.64124658,47.747,-120.445,53.10248495
522,0.178258687,4.138340473,1288.952241,40.27975752,47.772,-120.287,49.74722309
523,0.17857562,4.127897739,3205.793194,100.1810373,47.796,-120.129,47.35282557
524,0.178872481,4.132211685,3725.375288,116.4179777,47.821,-119.972,46.22119993
525,0.179601327,4.13019228,4108.351134,128.3859729,47.845,-119.814,13.46161604
526,0.179106727,4.096516609,4194.618159,131.0818175,47.869,-119.655,9.23207854
527,0.177529246,4.059351444,4214.908406,131.7158877,47.893,-119.497,50.02418739
528,0.177099824,4.04646492,4220.081775,131.8775555,47.917,-119.339,53.48538162
529,0.175980926,4.02950573,3881.698706,121.3030846,47.941,-119.18,57.78207139
530,0.175263166,4.032859802,3014.153775,94.19230547,47.965,-119.022,1.386873214
531,0.174486339,4.001974106,3563.727891,111.3664966,47.988,-118.863,60.51648205
532,0.172092274,3.95190835,3895.760559,121.7425175,48.011,-118.704,55.44935679
533,0.171982288,3.933028698,4209.457359,131.5455425,48.035,-118.545,51.09804656
534,0.165645629,3.878197432,3490.822575,109.0882055,48.057,-118.386,47.48111325
535,0.165120259,3.887552977,3272.392406,102.2622627,48.08,-118.227,44.96308491
536,0.16582197,3.867135525,4218.057534,131.8142979,48.103,-118.067,43.65341708
537,0.163074806,3.802527666,4176.473906,130.5148096,48.125,-117.908,43.61951951
538,0.158641949,3.760175943,3765.128822,117.6602757,48.148,-117.748,44.98943351
539,0.159528285,3.760603428,2801.272866,87.53977705,48.17,-117.588,7.831727149
540,0.157814428,3.726849556,588.8687344,18.40214795,48.192,-117.428,10.08270489
541,0.156006917,3.709570169,3501.88515,109.4339109,48.214,-117.268,55.48130515
542,0.154622048,3.694654465,1758.653775,54.95793047,48.235,-117.108,58.97958654
543,0.153768301,3.670605421,3999.352472,124.9797647,48.257,-116.948,59.25634176
544,0.151717439,3.616878033,3757.121972,117.4100616,48.278,-116.787,60.44067407
545,0.151395649,3.596385002,2707.701666,84.61567705,48.299,-116.627,62.55676331
546,0.151245147,3.621397972,2295.234225,71.72606953,48.32,-116.466,65.51887136
547,0.153140351,3.643772364,1316.539069,41.1418459,48.341,-116.305,69.21761586
548,0.155111089,3.661445856,1734.201014,54.19378169,48.383,-115.983,78.38474888
549,0.15142864,3.624849319,1762.456345,55.07676079,48.403,-115.822,83.59257088
550,0.153275102,3.664354801,1554.749058,48.58590806,48.423,-115.661,89.15837191
551,0.155586541,3.699915648,3854.690269,120.4590709,48.443,-115.5,95.01897643
552,0.157708704,3.723751783,3626.257106,113.3205346,48.463,-115.338,101.1537991
553,0.157067999,3.703853846,3833.640394,119.8012623,48.483,-115.177,107.4592197
554,0.158214614,3.700295687,3834.977906,119.8430596,48.502,-115.015,113.9124906
555,0.156989455,3.664485693,2776.703288,86.77197773,48.522,-114.853,120.5623946
556,0.153152555,3.587569714,492.3192973,15.38497804,48.541,-114.691,29.04765629
557,0.147447869,3.506201267,2672.030531,83.5009541,48.56,-114.529,118.9457734
558,0.169728711,3.837227821,1964.821556,61.40067363,48.689,-113.392,127.084196
559,0.169841006,3.844923258,3947.595244,123.3623514,48.707,-113.229,130.0370134
560,0.169288859,3.838233471,4217.593556,131.7997986,48.725,-113.066,133.3755808
561,0.170270622,3.855819464,4178.190094,130.5684404,48.742,-112.903,136.9984759
562,0.171778008,3.860675573,4051.718466,126.6162021,48.759,-112.74,140.9528111
563,0.17188029,3.863150358,4059.833906,126.8698096,48.776,-112.576,145.2313145
564,0.171371117,3.854869843,4205.118291,131.4099466,48.793,-112.413,149.7694896
565,0.170915872,3.849253654,3480.332822,108.7604007,48.81,-112.249,154.5841072
566,0.171086058,3.849392653,3713.592066,116.0497521,48.827,-112.086,159.6067213
567,0.170008302,3.844478846,4022.148909,125.6921534,48.843,-111.922,164.7991242
568,0.169114336,3.824562073,4177.495266,130.5467271,48.859,-111.758,165.8473557
569,0.169074953,3.818604946,3983.186138,124.4745668,48.876,-111.594,165.6524884
570,0.168588802,3.804386854,3655.401666,114.2313021,48.892,-111.43,165.7485191
571,0.16676341,3.766317368,3911.115375,122.2223555,48.907,-111.266,166.1331194
